row,tier,tier_reason,business_name,display_name,city,state,email,website,phone,rating,review_count,closed_days,open_days_count,signal_used,subject,first_line,spam_flags
100,C,"corporate domain does not match website, verify before send",InVein Aesthetics,InVein Aesthetics,Baltimore,MD,shawnta@inveinspa.com,https://inveinaestheticsbaltimore.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,(443) 457-9794,4.9,164,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 164 reviews, and the calendar still shows Sunday dark.",
109,C,"corporate domain does not match website, verify before send",Lemmon Avenue Plastic Surgery and Laser Center,Lemmon Avenue Plastic Surgery and Laser Center,Dallas,TX,info@lemmonavenuedallas.com,http://www.lemmonavenueplasticsurgery.com/,(214) 702-0707,4.9,456,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 456 reviews, and the calendar still shows Sunday dark.",
117,C,"corporate domain does not match website, verify before send",LUX MedSpa Brickell,LUX MedSpa Brickell,Miami,FL,info@medspalux.com,https://www.luxmedspabrickell.com/,(305) 988-9388,5.0,2327,,7,high_volume_phone_load,front desk,5.0 across 2327 reviews suggests the phone rarely stops.,
127,C,"corporate domain does not match website, verify before send",Metropolis Dermatology | DTLA,Metropolis Dermatology | DTLA,Salt Lake City,UT,concierge@metropolisderm.com,https://metropolisdermatology.com/downtown-location/,(213) 319-3339,4.8,414,Sunday,6,weekend_gap_high_demand,sunday calls,"4.8 across 414 reviews, and the calendar still shows Sunday dark.",
130,C,"corporate domain does not match website, verify before send",Miliv Med Spa & Facials,Miliv Med Spa & Facials,Houston,TX,support@organicbsi.com,https://milivmed-spa.com/,(713) 585-0715,4.8,532,Saturday,6,high_volume_phone_load,front desk,532 reviews is real volume for a single location.,
140,C,"corporate domain does not match website, verify before send",NakedMD Beverly Hills,NakedMD Beverly Hills,Beverly Hills,CA,info@stagheaddesigns.com,https://www.nakedmd.com/pages/locations-beverly-hills-ca,(424) 285-0886,4.9,650,Sunday,6,weekend_gap_high_demand,sunday calls,"650 Google reviews at 4.9 says the demand around Beverly Hills is already there, and the listing has you closed Sundays.",
152,C,"corporate domain does not match website, verify before send",Nirvana Wellness Med Spa & Beauty,Nirvana Wellness Med Spa & Beauty,Philadelphia,PA,info@nirvanahealthandbeauty.com,http://www.nirvanawellnessmedspa.com/,(267) 764-2835,4.8,260,,7,rating_floor,front desk,4.8 on Google in Philadelphia is a hard number to hold.,
173,C,"corporate domain does not match website, verify before send",Recharge Medical,Recharge,San Francisco,CA,rechargeadmin@ddphealth.com,https://recharge.clinic/,(415) 409-3456,4.8,171,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"171 Google reviews at 4.8 says the demand around San Francisco is already there, and the listing has you closed Sundays.",
183,C,"corporate domain does not match website, verify before send",Ringpfeil Advanced Dermatology,Ringpfeil Advanced Dermatology,Philadelphia,PA,rad@ringpfeildermatology.com,https://philadelphiadermatology.com/?utm_source=gbp&utm_medium=organic&utm_campaign=localsearch,(215) 545-5459,4.8,907,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 907 reviewers are scrolling.",
204,C,"corporate domain does not match website, verify before send",SkinMD Boston,SkinMD Boston,Boston,MA,eclipse@1x-1.0s-200px-200px-12.gif,https://skinmd1.com/,(617) 923-0396,4.8,464,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 464 reviewers are scrolling.",
210,C,"corporate domain does not match website, verify before send",Soleil Medical & Beauty SPA,Soleil Medical & Beauty SPA,Portland,OR,info@soleilmedicalspa.com,http://www.soleilmedicalspapdx.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(503) 244-7717,4.3,145,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
217,C,"corporate domain does not match website, verify before send",The Aesthetics Lounge & Spa,The Aesthetics Lounge & Spa,Raleigh,NC,raleigh@tal-spa.com,https://raleigh.theaestheticsloungeandspa.com/,(919) 813-0043,5.0,132,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
220,C,"corporate domain does not match website, verify before send",The Fountain MRI Full Body Scan West Palm Beach,The Fountain MRI Full Body Scan West Palm Beach,West Palm Beach,FL,info@brandnorth.com,https://thefountainwpb.com/?utm_campaign=gmb,(561) 786-9522,4.8,130,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
221,C,"corporate domain does not match website, verify before send",The Heights Plastic Surgery Med Spa,The Heights Plastic Surgery Med Spa,San Antonio,TX,drdecherd@drdecherd.com,https://theheightsplasticmedspa.com/contact/med-spa-san-antonio/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,(210) 963-5889,4.9,192,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"192 Google reviews at 4.9 says the demand around San Antonio is already there, and the listing has you closed Sundays.",
234,C,"corporate domain does not match website, verify before send",Tulum Wellness Spa,Tulum Wellness Spa,Houston,TX,info@tulumms.com,https://tulumwellness.com/,(832) 707-0407,4.8,443,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 443 reviewers are scrolling.",
251,C,"corporate domain does not match website, verify before send",Ava Wellness and Rejuvenation Center,Ava Wellness and Rejuvenation Center,San Jose,CA,ava@avarejuvenation.com,https://theavaspa.com/,(408) 997-1803,4.8,143,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in San Jose.,
252,C,"corporate domain does not match website, verify before send",Azura Medical Spa,Azura,Charlotte,NC,info@azuramedspa.com,http://www.azuramedicalspa.com/,(980) 297-7733,4.7,97,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Azura dark both weekend days.,
268,C,"corporate domain does not match website, verify before send",Facial Plastic Surgery of Austin,Facial Plastic Surgery of Austin,Austin,TX,info@fpsofaustin.com,http://www.facialplasticsurgeryofaustin.com/,(512) 831-5397,4.9,295,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 295 reviews, and the calendar still shows Sunday dark.",
297,C,"corporate domain does not match website, verify before send",Raleigh Plastic Surgery Center,Raleigh Plastic Surgery Center,Raleigh,NC,patientinfo@raleighplastic.com,http://www.raleighplasticsurgery.com/,(919) 872-2616,4.4,68,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Raleigh Plastic Surgery Center dark both weekend days.,
305,C,"corporate domain does not match website, verify before send",SkinSpirit Willow Glen - San Jose,SkinSpirit Willow Glen,San Jose,CA,skinspirit@5wpr.com,https://www.skinspirit.com/locations/willow-glen/,(669) 303-9800,4.8,93,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in San Jose.,
311,C,"corporate domain does not match website, verify before send",The Aesthetics Lounge and Spa Tampa,The Aesthetics Lounge and Spa Tampa,Tampa,FL,tampa@tal-spa.com,https://tampa.theaestheticsloungeandspa.com/,(813) 755-5772,5.0,76,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Tampa.,
320,C,"corporate domain does not match website, verify before send",The Science of Beauty,The Science of Beauty,Dallas,TX,info@thescienceofbeautydallas.com,https://www.thescienceofbeauty.co/,(214) 272-9240,5.0,200,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"200 Google reviews at 5.0 says the demand around Dallas is already there, and the listing has you closed Sundays.",
321,C,"corporate domain does not match website, verify before send",The Skin Center,The Skin Center,Columbus,OH,wordmark-in-line-white-rgb_1000px@72dpi-1.svg,https://www.theskincentermd.com/,(800) 429-1151,4.9,576,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 576 reviewers are scrolling.",
328,C,"corporate domain does not match website, verify before send",VanityMD Luxury Aesthetics Medspa,VanityMD Luxury Aesthetics,Atlanta,GA,contact@mirrormirrormd.com,http://www.vanitymd.com/,(404) 855-5580,5.0,116,,7,rating_floor,front desk,5.0 on Google puts you above most of the field.,
349,C,"corporate domain does not match website, verify before send",Dermacenter Medical Spa,Dermacenter,Philadelphia,PA,rkent@rwwc.com,http://dermacenter.com/,(215) 735-7990,4.6,60,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
352,C,"corporate domain does not match website, verify before send",Earth Scientific Med Spa,Earth Scientific,West Palm Beach,FL,admin@earthscientificpga.com,https://earthscientificspa.com/,(561) 530-3110,5.0,80,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
357,C,"corporate domain does not match website, verify before send",House of Koz,House of Koz,Minneapolis,MN,hello@urbanbluskinclinic.com,http://www.houseofkoz.co/,(612) 405-9336,5.0,29,Tuesday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
358,C,"corporate domain does not match website, verify before send",IFFH Medspa,IFFH,San Antonio,TX,medspa@iffhealth.com,https://iffhmedspa.com/,(210) 239-0903,4.9,56,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
363,C,"corporate domain does not match website, verify before send",Luxe Aesthetic Surgery & Medical Spa -,Luxe Aesthetic Surgery,Beverly Hills,CA,luxe@luxemedispa.com,https://luxeaestheticsurgery.com/,(310) 402-2849,5.0,61,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Luxe Aesthetic Surgery dark both weekend days.,
366,C,"corporate domain does not match website, verify before send",Mille Aesthetics,Mille Aesthetics,Boston,MA,info@milleasthetics.com,https://www.milleaesthetics.com/,(617) 431-6669,5.0,65,Monday;Tuesday;Thursday,4,monday_closed,monday backlog,"Your listing shows Monday dark, which stacks the weekend callbacks.",
374,C,"corporate domain does not match website, verify before send",Nursie Cosmetics & Aesthetics Wellness Center,Nursie Cosmetics & Aesthetics Wellness Center,Las Vegas,NV,info@nursiecosmetics.com,https://www.nursiecosmeticsbeauty-spa.com/,(725) 205-1147,4.8,70,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Las Vegas.,
392,C,"corporate domain does not match website, verify before send",Skin and Face Phoenix,Skin and Face Phoenix,Phoenix,AZ,info@skinfacephx.com,https://skinandfacephoenix.com/,(602) 428-1775,5.0,42,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
393,C,"corporate domain does not match website, verify before send",Skin Haven Cosmetic Clinic,Skin Haven Cosmetic Clinic,Seattle,WA,hello@skinhavenclinic.com,https://www.skinhavenclinic.co/,(877) 756-4286,4.8,13,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
397,C,"corporate domain does not match website, verify before send",Skinfinity Spa,Skinfinity Spa,Nashville,TN,support@skinfinityspa-carmel.com,http://www.skinfinityspanash.com/,(629) 302-1628,4.7,89,Saturday,6,rating_floor,front desk,4.7 on Google puts you above most of the field.,
442,C,"corporate domain does not match website, verify before send",Coco Aesthetics Medspa,Coco Aesthetics,Austin,TX,alba@cocoatxspa.com,https://cocomedspa.glossgenius.com/,(512) 402-2092,5.0,15,Monday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
450,C,"corporate domain does not match website, verify before send",Glow Skin + Wellness Med Spa,Glow Skin + Wellness,Nashville,TN,drlaffoon@marvelcomseticsurgery.com,https://www.glowskinmed.com/,(615) 329-3900,5.0,6,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Glow Skin + Wellness dark both weekend days.,
454,C,"corporate domain does not match website, verify before send",JECT,Ject,West Palm Beach,FL,info@jectnyc.com,https://ject.us/,(561) 475-3431,5.0,29,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
459,C,"corporate domain does not match website, verify before send",Marina Aesthetic Institute,Marina Aesthetic Institute,Washington,DC,info@lindensurgical.com,http://deanplasticsurgery.com/,(310) 860-0646,5.0,2,,0,rating_floor,front desk,Holding 5.0 stars says the chair-side work is dialed in.,
463,C,"corporate domain does not match website, verify before send",Milc Med Spa,Milc,Atlanta,GA,u002f@dr.wrighta,https://milcmedspa.com/,(404) 994-5937,5.0,13,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
470,C,"corporate domain does not match website, verify before send",Plastic Surgery Resident Cosmetic Clinic - UT Southwestern,Plastic Surgery Resident Cosmetic Clinic,Dallas,TX,plasticsurgeryresidentclinic@utsouthwestern.edu,https://utswmed.org/locations/outpatient/plastic-surgery-resident-cosmetic-clinic/,(214) 645-3181,4.2,5,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
485,C,"corporate domain does not match website, verify before send",Snatural Medspa,Snatural,Scottsdale,AZ,mymail@mailservice.com,https://www.snaturalmedspa.com/,(480) 995-4477,5.0,31,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Scottsdale.,
486,C,"corporate domain does not match website, verify before send",South Waterfront Aesthetic Wellness,South Waterfront Aesthetic Wellness,Portland,OR,info@swaw.us,http://swaestheticwellness.com/,(971) 444-7970,4.8,13,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has South Waterfront Aesthetic Wellness dark both weekend days.,
488,C,"corporate domain does not match website, verify before send",The Aesthetics Lounge and Spa Orlando,The Aesthetics Lounge and Spa Orlando,Orlando,FL,megan@tal-spa.com,https://downtownorlando.theaestheticsloungeandspa.com/,(407) 309-3900,5.0,32,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
497,C,"corporate domain does not match website, verify before send",VIP Aesthetics,VIP Aesthetics,Newport Beach,CA,cindy@npcindyd.com,https://vipaestheticsoc.com/?utm_source=GBP,(949) 393-9427,5.0,35,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Newport Beach.,
500,C,"corporate domain does not match website, verify before send",Ã‰levÃ© Aesthetics and Wellness,Ã‰levÃ© Aesthetics and Wellness,San Jose,CA,hello@elevewillowglen.com,https://app.joinmoxie.com/booking/eleve-wellness-and-aesthetics,(669) 255-0111,5.0,16,,7,rating_floor,front desk,5.0 on Google in San Jose is a hard number to hold.,
517,C,"corporate domain does not match website, verify before send",Aguilar Aesthetics Medspa & Wellness,Aguilar Aesthetics Medspa & Wellness,Aventura,FL,medspa@aguilaraesthetics.org,https://aguilaraesthetics.com/,(754) 837-2717,5.0,184,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"5.0 across 184 reviews, and the calendar still shows Sunday dark.",
522,C,"corporate domain does not match website, verify before send",Ã¢me Spa and Wellness Collective,Ã¢me Spa and Wellness Collective,Aventura,FL,jteetimes@jwturnberry.com,https://www.marriott.com/en-us/hotels/miajt-jw-marriott-miami-turnberry-resort-and-spa/experiences/?scid=feed67b0-9a2f-4de1-8df6-114544116108,(305) 933-6930,4.8,651,,7,high_volume_phone_load,front desk,4.8 across 651 reviews suggests the phone rarely stops.,
542,C,"corporate domain does not match website, verify before send",Beverly Hills Rejuvenation Center â€¢ Med Spa,Beverly Hills Rejuvenation Center â€¢,Southlake,TX,corporate@bhrcdallas.com,https://bhmedspas.com/,(817) 251-9280,4.2,224,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"224 Google reviews at 4.2 says the demand around Southlake is already there, and the listing has you closed Sundays.",
545,C,"corporate domain does not match website, verify before send",Blissfusion Wellness Lounge | Encinitas,Blissfusion Wellness Lounge | Encinitas,Encinitas,CA,info@blissfusion.com,https://www.blissfusionencinitas.com/,(760) 493-7283,5.0,227,Sunday,6,weekend_gap_high_demand,sunday calls,"227 Google reviews at 5.0 says the demand around Encinitas is already there, and the listing has you closed Sundays.",
549,C,"corporate domain does not match website, verify before send",Boho Med Spa,Boho,Allen,TX,order@basalt.com,https://bohomedspa.com/,(972) 908-0903,4.8,644,Wednesday;Thursday;Sunday,4,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 644 reviewers are scrolling.",
552,C,"corporate domain does not match website, verify before send",CARE Esthetics Jupiter,CARE Esthetics Jupiter,Jupiter,FL,consultation@care-esthetics.com,https://www.careestheticsjupiter.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(561) 240-4513,4.9,111,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
561,C,"corporate domain does not match website, verify before send",Dash Medical Spa and Laser Center,Dash Medical Spa and Laser Center,Delray Beach,FL,operations@dashmedicalspa.com,https://dashmedicalspadelray.com/,(561) 409-5959,4.9,154,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 154 reviewers are scrolling.",
563,C,"corporate domain does not match website, verify before send",Delray Laser and Medical Spa,Delray Laser,Delray Beach,FL,info@delraylaser.com,https://www.delraylaserandmedicalspa.com/,(561) 509-1398,5.0,277,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"277 Google reviews at 5.0 says the demand around Delray Beach is already there, and the listing has you closed Sundays.",
579,C,"corporate domain does not match website, verify before send",Khouri Dermatology,Khouri Dermatology,Key Biscayne,FL,admin@miamidermatologycenter.com,http://www.khouridermatology.com/,(305) 361-8200,4.6,555,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 555 reviewers are scrolling.",
591,C,"corporate domain does not match website, verify before send",Montclair Rejuvenation Center,Montclair Rejuvenation Center,Montclair,NJ,info@mrcenter.co,https://www.montclairrejuvenationcenter.com/,(973) 650-3204,4.9,1398,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 1398 reviewers are scrolling.",
627,C,"corporate domain does not match website, verify before send",Revital Laser & Skin Clinic,Revital Laser & Skin Clinic,Sugar Land,TX,info@revitalspaclinic.com,https://revitalspasclinic.com/,(281) 801-7857,4.9,203,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 203 reviewers are scrolling.",
634,C,"corporate domain does not match website, verify before send",Skin Perfect Brothers,Skin Perfect Brothers,Walnut Creek,CA,care@skinperfectmedspa.com,https://skinperfectbrothers.com/,(909) 839-0714,4.7,106,Monday;Thursday;Sunday,4,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
644,C,"corporate domain does not match website, verify before send",SolVita Wellness Spa,SolVita Wellness Spa,Clearwater,FL,info@mysolvita.com,https://solvitawellness.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,(727) 223-3313,4.9,122,,7,service_breadth,pricing questions,"facials, skin care and massage under one roof is a wide menu for one phone line.",
653,C,"corporate domain does not match website, verify before send",Sunglow Aesthetics & Wellness,Sunglow Aesthetics & Wellness,Sugar Land,TX,sales@sunglowaesthetics.com,https://sunglowaesthetics.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,(713) 322-5551,4.8,85,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Sugar Land.,
657,C,"corporate domain does not match website, verify before send",The Institute of Aesthetic Surgery | Winter Park,The Institute of Aesthetic Surgery | Winter Park,Winter Park,FL,laura@iasurgery.net,https://instituteofaestheticsurgery.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(407) 409-8000,4.9,62,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has The Institute of Aesthetic Surgery | Winter Park dark both weekend days.,
659,C,"corporate domain does not match website, verify before send",The Plastic Surgery Group,The Plastic Surgery Group,Montclair,NJ,info@psg1.com,https://plasticsurgerygroupnewjersey.com/,(973) 233-1933,5.0,199,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"199 Google reviews at 5.0 says the demand around Montclair is already there, and the listing has you closed Sundays.",
664,C,"corporate domain does not match website, verify before send",The Studio Med Spa,The Studio Med Spa,Encinitas,CA,info@drkcosmetic.com,https://www.studiomedspa.com/encinitas,(760) 481-7474,5.0,107,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
679,C,"corporate domain does not match website, verify before send",Wellness Diagnostics and Longevity Medicine,Wellness Diagnostics and Longevity,Temecula,CA,team@wdlmpc.com,https://wellnessdiagnosticsandlongevitymedicine.com/,(951) 387-5935,4.7,83,Friday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
684,C,"corporate domain does not match website, verify before send","Wymore Laser & Anti-Aging Medicine in Winter Park, FL","Wymore Laser & Anti-Aging Medicine in Winter Park, FL",Winter Park,FL,info@thewclinics.com,https://wymorelaser.com/,(407) 622-2252,4.8,339,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 339 reviewers are scrolling.",
706,C,"corporate domain does not match website, verify before send",BÄ“Atala Wellness Spa,BÄ“Atala Wellness Spa,Coconut Grove,FL,support@beatala.com,https://www.mrccoconutgrove.com/spa/,(305) 487-0744,5.0,19,,7,rating_floor,front desk,5.0 on Google puts you above most of the field.,
714,C,"corporate domain does not match website, verify before send",Dermaclinique - Dermatology & Skin Spa,Dermaclinique,Clearwater,FL,info@dc.skin,https://www.thedermaclinique.com/clearwater/dermatology/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,(727) 888-0900,4.9,386,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 386 reviewers are scrolling.",
715,C,"corporate domain does not match website, verify before send",Dolce Vida Medical Spa,Dolce Vida,Westport,CT,customerservice@dvmedspa.com,https://www.dolcevidamedspa.com/?utm_source=gmb_auth,(203) 513-8457,4.9,208,Monday;Saturday;Sunday,4,weekend_gap_high_demand,sunday calls,"4.9 across 208 reviews, and the calendar still shows Sunday dark.",
740,C,"corporate domain does not match website, verify before send",Ingrid Miller Medical Spa- Weston,Ingrid Miller Medical Spa- Weston,Weston,FL,suporte@setium.com.br,https://www.ingridmillermedicalspa.com/,(954) 842-5215,4.8,57,,7,rating_floor,front desk,4.8 on Google in Weston is a hard number to hold.,
744,C,"corporate domain does not match website, verify before send",JTN Aesthetics,JTN Aesthetics,Huntington Beach,CA,hello@joannathenurse.com,https://jtnaesthetics.com/,(949) 806-8960,5.0,429,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 429 reviewers are scrolling.",
752,C,"corporate domain does not match website, verify before send",Live Young Wellness Spa,Live Young Wellness Spa,Flower Mound,TX,info@fmcsurgery.com,https://liveyoungspa.com/,(972) 691-7900,5.0,137,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Flower Mound.,
764,C,"corporate domain does not match website, verify before send",MD Laser and Cosmetics,MD Laser and Cosmetics,Burlingame,CA,cassandra@md-factor.com,https://www.mdlaserandcosmetics.com/,(650) 340-7546,4.7,99,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
776,C,"corporate domain does not match website, verify before send",Nu Med Spa,Nu Med Spa,Allen,TX,u002f@nu.med.spa,https://brand.site/NuMedSpaAllen,(214) 831-2779,5.0,255,,7,rating_floor,front desk,5.0 on Google in Allen is a hard number to hold.,
778,C,"corporate domain does not match website, verify before send",Oasis Laser MedSpa,Oasis Laser,Katy,TX,glow@oasislasermedspa.com,https://oasislasermedicalspa.com/,(713) 999-4494,4.7,302,Sunday,6,weekend_gap_high_demand,sunday calls,"4.7 across 302 reviews, and the calendar still shows Sunday dark.",
816,C,"corporate domain does not match website, verify before send",The MedSpa of DFW,The MedSpa of DFW,Southlake,TX,frontdesk@dfwmsa.com,https://medspaofdfw.com/,(817) 546-6772,5.0,105,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has The MedSpa of DFW dark both weekend days.,
820,C,"corporate domain does not match website, verify before send",The Skin and Laser Treatment Institute,The Skin and Laser Treatment Institute,Walnut Creek,CA,salt@skinlasertreat.com,http://www.skinandlasertreatment.com/,(925) 528-0117,4.0,78,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
